acc,bearing,speed,azimuth,lon,mag,time,lat,sensor,accuracy
"[-0.91929626, 2.1446838, 9.348099]",0,0,0,2.6656193,null,2014-08-08 08:17:32 +0200,41.6149139,network,1267
"[-0.30889893, 2.4689178, 9.262665]",3.700000047683716,0.25,241.628662109375,2.66566931,"[12.609863, -14.334106, -28.990173]",2014-08-08 08:17:38 +0200,41.61433097,gps,14
"[-0.16436768, 2.5495148, 9.155792]",0,0,234.97259521484375,2.66562499,"[9.906006, -15.509033, -31.108093]",2014-08-08 08:17:44 +0200,41.6144091,gps,5
"[-0.48963928, 2.6878357, 9.716217]",0,0,233.1414337158203,2.66561411,"[11.016846, -15.98053, -30.700684]",2014-08-08 08:17:49 +0200,41.61440602,gps,6
"[-0.73124695, 4.3367157, 8.593262]",0,0,206.04299926757812,2.6656193,"[5.6121826, -23.110962, -32.79724]",2014-08-08 08:17:52 +0200,41.6149139,network,1267
"[0.10420227, 4.1460876, 8.5950165]",0,0,217.60951232910156,2.66561195,"[3.5232544, -22.54486, -34.991455]",2014-08-08 08:17:54 +0200,41.61439991,gps,4
"[0.07763672, 4.104904, 8.614944]",0,0,223.30935668945312,2.66561172,"[5.2612305, -22.970581, -34.516907]",2014-08-08 08:17:59 +0200,41.61439977,gps,4
"[0.11779785, 4.1240997, 8.623825]",0,0,239.0012969970703,2.66561269,"[7.473755, -22.055054, -35.151672]",2014-08-08 08:18:04 +0200,41.61440204,gps,4
"[0.03337097, 4.1521454, 8.606277]",0,0,234.54251098632812,2.66561356,"[8.509827, -23.457336, -34.487915]",2014-08-08 08:18:09 +0200,41.61440321,gps,4
"[0.035705566, 4.128525, 8.5327]",0,0,222.822509765625,2.6656193,"[5.755615, -23.747253, -34.487915]",2014-08-08 08:18:12 +0200,41.6149139,network,1267
"[0.0035552979, 4.137863, 8.605209]",0,0,243.18026733398438,2.665614,"[11.021423, -22.483826, -33.888245]",2014-08-08 08:18:14 +0200,41.61440362,gps,4
"[0.07270813, 4.1824493, 8.569733]",0,0,247.5217742919922,2.66561407,"[10.688782, -21.559143, -33.91266]",2014-08-08 08:18:19 +0200,41.61440289,gps,4
"[-5.493164E-4, 4.000122, 8.433151]",0,0,245.57388305664062,2.66561354,"[13.652039, -23.060608, -34.150696]",2014-08-08 08:18:24 +0200,41.61440102,gps,4
"[-0.30355835, 4.049286, 8.657806]",0,0,244.31558227539062,2.66561343,"[16.505432, -24.093628, -33.5907]",2014-08-08 08:18:29 +0200,41.61440039,gps,5
"[-0.32574463, 4.060562, 8.624252]",0,0,247.389404296875,2.6656193,"[15.904236, -22.99347, -34.002686]",2014-08-08 08:18:32 +0200,41.6149139,network,1267
"[-0.32832336, 4.0705566, 8.633636]",0,0,240.01666259765625,2.66561348,"[14.051819, -24.017334, -33.164978]",2014-08-08 08:18:34 +0200,41.61439976,gps,6
"[-0.2977295, 4.1384583, 8.439133]",0,0,248.04776000976562,2.66561335,"[12.62207, -21.972656, -33.953857]",2014-08-08 08:18:39 +0200,41.61439913,gps,6
"[-0.29733276, 4.030533, 8.6081085]",0,0,233.69912719726562,2.66561332,"[9.712219, -22.836304, -33.677673]",2014-08-08 08:18:44 +0200,41.61439853,gps,12
"[-0.2715454, 4.0638885, 8.59111]",0,0,230.6027069091797,2.66561351,"[8.505249, -22.613525, -33.26111]",2014-08-08 08:18:49 +0200,41.61439783,gps,12
"[-0.25891113, 3.9945374, 8.6297455]",0,0,241.31649780273438,2.6656193,"[10.629272, -21.653748, -33.98285]",2014-08-08 08:18:52 +0200,41.6149139,network,1267
"[-0.27949524, 4.020355, 8.629578]",0,0,241.43045043945312,2.66561384,"[12.62207, -23.747253, -35.832214]",2014-08-08 08:18:54 +0200,41.61439728,gps,11
"[-0.33192444, 4.0100403, 8.623856]",0,0,247.90869140625,2.66561396,"[15.368652, -22.717285, -34.82361]",2014-08-08 08:18:59 +0200,41.61439704,gps,11
"[-0.31822205, 4.039627, 8.660751]",0,0,251.38558959960938,2.66561437,"[17.98706, -22.198486, -33.641052]",2014-08-08 08:19:04 +0200,41.61439737,gps,10
"[-0.26618958, 4.065735, 8.600403]",0,0,247.85086059570312,2.66561491,"[18.759155, -23.318481, -31.858826]",2014-08-08 08:19:09 +0200,41.61439739,gps,10
"[-0.32229614, 3.9959412, 8.621841]",0,0,249.97511291503906,2.6656193,"[17.681885, -22.142029, -32.913208]",2014-08-08 08:19:12 +0200,41.6149139,network,1267
"[-0.3558197, 3.9825287, 8.68428]",0,0,254.6336669921875,2.66561559,"[19.92035, -21.633911, -34.220886]",2014-08-08 08:19:14 +0200,41.61439756,gps,10
"[-0.2808075, 4.2805786, 8.535736]",0,0,249.79617309570312,2.66561632,"[16.410828, -23.391724, -33.584595]",2014-08-08 08:19:19 +0200,41.61439774,gps,9
"[-0.30770874, 4.23053, 8.467239]",0,0,248.39759826660156,2.66561681,"[14.854431, -23.57483, -34.65576]",2014-08-08 08:19:24 +0200,41.61439755,gps,9
"[-0.32147217, 4.3324585, 8.413773]",0,0,252.41571044921875,2.6656171,"[16.571045, -23.57483, -34.65576]",2014-08-08 08:19:29 +0200,41.61439733,gps,10
"[0.019165039, 4.3481903, 8.267227]",0,0,246.3115997314453,2.6656193,"[11.764526, -24.261475, -34.991455]",2014-08-08 08:19:32 +0200,41.6149139,network,1267
"[0.0541687, 4.2844696, 8.435928]",0,0,243.05270385742188,2.66561715,"[12.353516, -24.7406, -34.6756]",2014-08-08 08:19:34 +0200,41.61439741,gps,10
"[-0.22402954, 4.0698395, 8.592987]",0,0,252.72418212890625,2.66561725,"[18.287659, -21.514893, -32.30133]",2014-08-08 08:19:39 +0200,41.61439763,gps,9
"[-0.6346283, 5.5527954, 7.691925]",0,0,160.78123474121094,2.66561752,"[1.0864258, -28.926086, -32.44171]",2014-08-08 08:19:44 +0200,41.61439788,gps,9
"[-0.5352173, 5.942642, 7.2461395]",0,0,162.57998657226562,2.6656178,"[0.8468628, -32.00531, -31.66504]",2014-08-08 08:19:49 +0200,41.61439779,gps,9
"[-1.5575104, 4.581482, 6.459915]",0,0,111.42718505859375,2.6656193,"[-1.4556885, -24.777222, -31.123352]",2014-08-08 08:19:52 +0200,41.6149139,network,1267
"[0.3958435, 4.3570557, 8.502563]",0,0,154.52952575683594,2.66561782,"[-5.4351807, -24.838257, -29.638672]",2014-08-08 08:19:54 +0200,41.61439753,gps,10
"[0.14442444, 4.418701, 8.4335785]",0,0,135.72708129882812,2.66561799,"[-7.121277, -23.231506, -29.611206]",2014-08-08 08:19:59 +0200,41.61439716,gps,11
"[-0.024810791, 4.7070313, 8.195587]",0,0,127.37635040283203,2.66561809,"[-7.247925, -23.916626, -30.406189]",2014-08-08 08:20:04 +0200,41.61439658,gps,11
"[0.5493927, 4.484329, 8.987701]",0,0,118.50860595703125,2.66561815,"[-14.674377, -23.57483, -30.955505]",2014-08-08 08:20:09 +0200,41.61439639,gps,11
"[0.10420227, 4.6123505, 8.43782]",0,0,104.13745880126953,2.6656193,"[-20.643616, -23.44513, -32.00836]",2014-08-08 08:20:12 +0200,41.6149139,network,1267
"[-0.54541016, 4.611908, 8.281601]",0,0,104.02223205566406,2.66561823,"[-18.795776, -23.57483, -32.974243]",2014-08-08 08:20:14 +0200,41.61439621,gps,10
"[-0.40309143, 4.4206696, 8.600174]",0,0,95.88309478759766,2.66561824,"[-28.956604, -20.852661, -35.110474]",2014-08-08 08:20:19 +0200,41.61439581,gps,10
"[-0.5950775, 5.271332, 7.0525208]",0,0,88.70170593261719,2.66561836,"[-25.012207, -26.05133, -38.2843]",2014-08-08 08:20:24 +0200,41.61439584,gps,10
"[-0.55130005, 3.8900604, 8.580734]",0,0,117.46125030517578,2.6656184,"[-12.722778, -20.936584, -28.814697]",2014-08-08 08:20:29 +0200,41.61439509,gps,11
"[0.14320374, 3.8874817, 8.720184]",0,0,116.03340148925781,2.6656193,"[-12.924194, -19.86847, -29.441833]",2014-08-08 08:20:32 +0200,41.6149139,network,1267
"[-0.054214478, 3.9093018, 8.702179]",0,0,120.93157196044922,2.66561857,"[-11.756897, -21.318054, -30.062866]",2014-08-08 08:20:34 +0200,41.61439447,gps,11
"[-0.04284668, 3.8904266, 8.684555]",0,0,129.76876831054688,2.66561886,"[-9.399414, -21.792603, -29.266357]",2014-08-08 08:20:39 +0200,41.61439411,gps,11
"[-0.18055725, 3.9117584, 8.688797]",0,0,121.69037628173828,2.66561912,"[-9.867859, -20.484924, -29.9469]",2014-08-08 08:20:44 +0200,41.61439418,gps,10
"[-0.1534729, 3.9077148, 8.689514]",0,0,163.6833953857422,2.66561938,"[-1.6265869, -20.828247, -28.601074]",2014-08-08 08:20:49 +0200,41.61439401,gps,11
"[-0.076431274, 3.8654785, 8.705093]",0,0,177.15768432617188,2.6656193,"[-0.21820068, -22.509766, -27.767944]",2014-08-08 08:20:52 +0200,41.6149139,network,1267
"[-0.11685181, 3.8473663, 8.719818]",0,0,149.0556182861328,2.66561954,"[-4.1656494, -20.884705, -28.601074]",2014-08-08 08:20:54 +0200,41.61439381,gps,13
"[0.46705627, 3.7913208, 8.883652]",0,0,132.13482666015625,2.66561976,"[-10.554504, -21.17157, -28.26538]",2014-08-08 08:20:59 +0200,41.61439329,gps,12
"[0.27624512, 3.840088, 8.720337]",0,0,128.85499572753906,2.66561986,"[-9.791565, -20.254517, -27.919006]",2014-08-08 08:21:04 +0200,41.61439295,gps,12
"[0.39968872, 3.7317047, 8.743698]",0,0,134.47409057617188,2.66561992,"[-9.934998, -20.895386, -26.803589]",2014-08-08 08:21:09 +0200,41.61439303,gps,11
"[0.6824646, 3.6911926, 8.749161]",0,0,136.20249938964844,2.6642688,"[-9.867859, -20.484924, -27.256775]",2014-08-08 08:21:12 +0200,41.6145175,network,1267
"[0.6799164, 3.7178955, 8.774704]",0,0,142.00341796875,2.66561997,"[-8.685303, -21.109009, -28.016663]",2014-08-08 08:21:14 +0200,41.614393,gps,12
"[0.4184723, 3.7779083, 8.787842]",0,0,150.25453186035156,2.66562008,"[-5.9188843, -21.000671, -28.433228]",2014-08-08 08:21:19 +0200,41.61439294,gps,11
"[-0.17710876, 3.821228, 8.7202]",0,0,158.16433715820312,2.66562032,"[-2.885437, -21.984863, -28.681946]",2014-08-08 08:21:24 +0200,41.61439301,gps,12
"[0.10494995, 3.2261963, 9.618637]",0,0,137.5549774169922,2.66562068,"[-11.24115, -22.888184, -30.619812]",2014-08-08 08:21:29 +0200,41.61439339,gps,10
"[0.85110474, 3.2554932, 8.552856]",0,0,116.7322769165039,2.6629183,"[-18.795776, -20.141602, -28.938293]",2014-08-08 08:21:32 +0200,41.6141211,network,1386
"[1.0792999, 3.2277985, 8.905975]",0,0,111.66178131103516,2.66562071,"[-19.264221, -17.988586, -29.641724]",2014-08-08 08:21:34 +0200,41.61439343,gps,10
"[0.9419098, 3.0999603, 9.047546]",0,0,109.60259246826172,2.6656206,"[-23.782349, -18.499756, -29.20227]",2014-08-08 08:21:39 +0200,41.6143933,gps,10
"[0.8546753, 3.0142975, 9.046585]",0,0,155.36154174804688,2.66562046,"[-6.6116333, -18.852234, -30.873108]",2014-08-08 08:21:44 +0200,41.61439295,gps,10
"[1.2032318, 3.0914612, 9.034378]",0,0,246.73358154296875,2.66562052,"[7.2998047, -16.021729, -32.974243]",2014-08-08 08:21:49 +0200,41.61439302,gps,9
"[0.8140869, 3.0208282, 9.090805]",0,0,251.986083984375,2.66562034,"[14.283752, -15.687561, -31.193542]",2014-08-08 08:22:10 +0200,41.61439365,gps,9
"[0.8140869, 3.0208282, 9.090805]",0,0,251.986083984375,2.6629183,"[14.283752, -15.687561, -31.193542]",2014-08-08 08:22:10 +0200,41.6141211,network,1386
"[1.1137238, 3.2862244, 8.966492]",0,0,248.89878845214844,2.66562048,"[11.694336, -17.662048, -32.611084]",2014-08-08 08:22:15 +0200,41.61439339,gps,9
"[1.243103, 3.283905, 8.920044]",0,0,248.1742401123047,2.6629183,"[11.764526, -18.081665, -32.637024]",2014-08-08 08:22:15 +0200,41.6141211,network,1386
"[1.3070068, 3.3996582, 8.886002]",0,0,247.36154174804688,2.66562071,"[9.188843, -17.222595, -31.123352]",2014-08-08 08:22:25 +0200,41.61439322,gps,9
"[1.4183502, 3.4500885, 8.871887]",0,0,243.73382568359375,2.66562097,"[8.062744, -18.400574, -31.732178]",2014-08-08 08:22:35 +0200,41.61439388,gps,9
"[1.3971558, 3.4431, 8.813385]",0,0,250.25991821289062,2.6629183,"[8.709717, -16.82129, -31.811523]",2014-08-08 08:22:35 +0200,41.6141211,network,1386
"[1.672226, 3.516739, 8.765015]",0,0,250.87942504882812,2.66562123,"[9.016418, -17.39502, -32.30133]",2014-08-08 08:22:45 +0200,41.61439505,gps,10
"[1.672226, 3.516739, 8.765015]",0,0,250.87942504882812,2.66562136,"[9.016418, -17.39502, -32.30133]",2014-08-08 08:22:50 +0200,41.61439562,gps,10
"[1.6358795, 3.5168, 8.780609]",0,0,248.97898864746094,2.6656214,"[12.202454, -18.597412, -31.385803]",2014-08-08 08:22:55 +0200,41.61439545,gps,10
"[1.6913605, 3.525772, 8.747787]",0,0,252.83482360839844,2.6629183,"[12.107849, -18.081665, -33.309937]",2014-08-08 08:22:55 +0200,41.6141211,network,1386
"[1.7784882, 3.5357666, 8.737457]",0,0,250.22430419921875,2.66562148,"[12.379456, -18.153381, -31.007385]",2014-08-08 08:23:05 +0200,41.61439529,gps,10
"[1.296936, 3.4329834, 8.874832]",0,0,260.1890869140625,2.66562147,"[18.630981, -16.708374, -35.328674]",2014-08-08 08:23:15 +0200,41.61439445,gps,10
"[1.2531586, 3.434845, 8.898422]",0,0,259.03997802734375,2.6629183,"[20.219421, -16.592407, -33.18329]",2014-08-08 08:23:15 +0200,41.6141211,network,1386
"[1.180191, 3.3634796, 8.904648]",0,0,258.7269287109375,2.66562193,"[19.146729, -16.192627, -32.80487]",2014-08-08 08:23:25 +0200,41.61439391,gps,10
"[1.180191, 3.3634796, 8.904648]",0,0,258.7269287109375,2.66562207,"[19.146729, -16.192627, -32.80487]",2014-08-08 08:23:30 +0200,41.6143936,gps,11
"[1.1090088, 3.2230682, 9.049973]",0,0,238.09825134277344,2.66562222,"[5.4122925, -16.879272, -31.460571]",2014-08-08 08:23:35 +0200,41.61439342,gps,11
"[1.1473846, 3.185501, 8.989197]",0,0,239.40628051757812,2.6629183,"[5.419922, -16.394043, -30.992126]",2014-08-08 08:23:35 +0200,41.6141211,network,1386
"[1.0665894, 3.332138, 8.911682]",0,0,260.486328125,2.66562222,"[18.774414, -15.782166, -34.057617]",2014-08-08 08:23:40 +0200,41.61439323,gps,10
"[1.0400391, 3.3049164, 8.930664]",0,0,256.00091552734375,2.66562209,"[10.192871, -15.606689, -33.728027]",2014-08-08 08:23:45 +0200,41.61439248,gps,10
"[0.80955505, 3.237564, 8.944244]",0,0,256.38885498046875,2.66562181,"[12.965393, -15.505981, -32.974243]",2014-08-08 08:23:50 +0200,41.61439181,gps,10
"[0.7293091, 3.2691498, 8.967377]",0,0,251.61061096191406,2.6629183,"[12.965393, -16.879272, -32.469177]",2014-08-08 08:23:53 +0200,41.6141211,network,1386
"[0.7457123, 3.2442322, 8.921127]",0,0,252.66748046875,2.66562203,"[11.621094, -16.105652, -32.440186]",2014-08-08 08:23:55 +0200,41.61439162,gps,11
"[0.7451172, 3.2912445, 8.938034]",0,0,253.54811096191406,2.66562221,"[10.527039, -15.951538, -33.10852]",2014-08-08 08:24:00 +0200,41.61439128,gps,11
"[0.8543396, 3.3549347, 8.927551]",0,0,251.0112762451172,2.66562221,"[10.48584, -16.56189, -32.157898]",2014-08-08 08:24:05 +0200,41.61439075,gps,11
"[0.83532715, 3.2999878, 8.917282]",0,0,244.34719848632812,2.66562198,"[8.502197, -17.222595, -31.796265]",2014-08-08 08:24:10 +0200,41.61438999,gps,10
"[0.83361816, 3.3457947, 8.920471]",0,0,244.26939392089844,2.6629183,"[6.098938, -16.4505, -32.258606]",2014-08-08 08:24:13 +0200,41.6141211,network,1386
"[0.8208008, 3.36203, 8.906525]",0,0,248.15438842773438,2.6656219,"[6.956482, -16.365051, -32.974243]",2014-08-08 08:24:15 +0200,41.61438937,gps,10
"[0.8495178, 3.378128, 8.96402]",0,0,241.37484741210938,2.66562174,"[6.4422607, -17.567444, -32.80487]",2014-08-08 08:24:20 +0200,41.61438876,gps,10
"[0.88108826, 3.4368134, 8.855835]",0,0,243.183349609375,2.66562158,"[3.35083, -16.192627, -33.14209]",2014-08-08 08:24:25 +0200,41.61438811,gps,10
"[0.8062744, 3.2988129, 8.967621]",0,0,214.4322967529297,2.6656214,"[1.222229, -17.507935, -31.063843]",2014-08-08 08:24:30 +0200,41.61438753,gps,11
"[0.7659912, 3.3000793, 8.946518]",0,0,244.32733154296875,2.6629183,"[6.956482, -16.708374, -32.637024]",2014-08-08 08:24:33 +0200,41.6141211,network,1386
"[0.69569397, 3.2704315, 8.950638]",0,0,240.77175903320312,2.66562119,"[7.0648193, -17.630005, -33.309937]",2014-08-08 08:24:35 +0200,41.61438711,gps,11
"[0.6783142, 3.2550507, 8.959717]",0,0,247.20379638671875,2.66562108,"[9.93042, -16.82434, -32.077026]",2014-08-08 08:24:40 +0200,41.61438678,gps,11
"[0.8256073, 3.3052063, 9.031372]",0,0,252.27447509765625,2.66562099,"[14.302063, -17.120361, -32.366943]",2014-08-08 08:24:45 +0200,41.61438664,gps,11
"[0.997406, 3.4069061, 8.84819]",0,0,254.40658569335938,2.66562086,"[16.976929, -17.675781, -32.30133]",2014-08-08 08:24:50 +0200,41.61438638,gps,11
"[0.93385315, 3.323059, 8.89534]",0,0,260.52288818359375,2.6629183,"[17.085266, -13.789368, -29.441833]",2014-08-08 08:24:53 +0200,41.6141211,network,1386
"[0.9428253, 3.3431396, 8.909271]",0,0,262.86566162109375,2.66562094,"[20.831299, -13.795471, -30.757141]",2014-08-08 08:24:55 +0200,41.6143863,gps,10
"[0.8939667, 3.3129425, 8.995468]",0,0,263.45635986328125,2.66562093,"[21.206665, -13.789368, -31.796265]",2014-08-08 08:25:00 +0200,41.61438597,gps,10
"[0.8367462, 3.3740692, 8.82074]",0,0,261.38739013671875,2.6656209,"[25.326538, -15.849304, -32.133484]",2014-08-08 08:25:05 +0200,41.61438548,gps,10
"[0.78878784, 3.3278503, 9.006943]",0,0,263.42510986328125,2.66562088,"[24.368286, -14.2074585, -31.820679]",2014-08-08 08:25:10 +0200,41.61438503,gps,10
"[0.8315582, 3.3235474, 8.933456]",0,0,261.43988037109375,2.6629183,"[24.810791, -14.99176, -30.955505]",2014-08-08 08:25:13 +0200,41.6141211,network,1386
"[0.8226776, 3.2955017, 8.964035]",0,0,257.39642333984375,2.66562079,"[23.094177, -17.051697, -31.964111]",2014-08-08 08:25:15 +0200,41.61438463,gps,10
"[0.5651703, 2.8395844, 9.212189]",0,0,257.10919189453125,2.66562067,"[17.23175, -13.961792, -31.602478]",2014-08-08 08:25:20 +0200,41.61438424,gps,10
"[0.679718, 3.1667328, 9.030975]",0,0,254.29074096679688,2.66562047,"[18.72406, -17.034912, -32.24182]",2014-08-08 08:25:25 +0200,41.61438396,gps,10
"[0.95243835, 3.2262268, 9.010834]",0,0,256.579345703125,2.66562035,"[16.888428, -16.04004, -32.618713]",2014-08-08 08:25:30 +0200,41.61438375,gps,10
"[0.61483765, 3.5509186, 8.841324]",0,0,264.14007568359375,2.6629183,"[18.115234, -15.481567, -34.335327]",2014-08-08 08:25:33 +0200,41.6141211,network,1386
"[0.7660675, 3.6273346, 8.75322]",0,0,266.7589111328125,2.66562032,"[17.546082, -15.208435, -35.45227]",2014-08-08 08:25:35 +0200,41.61438363,gps,11
"[0.81088257, 3.4559937, 8.887314]",0,0,279.23626708984375,2.6656202,"[26.013184, -5.206299, -28.76892]",2014-08-08 08:25:40 +0200,41.61438389,gps,11
"[0.9810028, 3.5632935, 8.820129]",268.3999938964844,1.5,309.1144714355469,2.66560353,"[18.803406, 7.498169, -32.133484]",2014-08-08 08:25:45 +0200,41.61438355,gps,11
"[0.8809509, 3.5908356, 8.959503]",249.89999389648438,5.75,285.3517150878906,2.66513274,"[23.953247, -5.206299, -35.832214]",2014-08-08 08:25:50 +0200,41.61424595,gps,12
"[0.754364, 3.3406525, 8.804626]",0,0,275.5037841796875,2.6629183,"[25.78888, -9.30481, -34.751892]",2014-08-08 08:25:53 +0200,41.6141211,network,1386
"[0.45248413, 3.4231262, 8.691895]",246.3000030517578,7.25,297.16461181640625,2.66467681,"[20.52002, 0.63171387, -30.451965]",2014-08-08 08:25:55 +0200,41.61414795,gps,13
"[1.0517578, 3.3273468, 8.776779]",253.39999389648438,7,255.19866943359375,2.66426131,"[0.44403076, -12.245178, -29.804993]",2014-08-08 08:26:00 +0200,41.61402413,gps,13
"[0.8764343, 3.1959991, 8.986496]",244.39999389648438,6.75,268.59075927734375,2.66389067,"[7.621765, -11.151123, -31.607056]",2014-08-08 08:26:05 +0200,41.61390044,gps,11
"[0.6381836, 3.1410675, 8.875565]",244,6.75,278.1560974121094,2.66349582,"[19.979858, -7.952881, -33.670044]",2014-08-08 08:26:10 +0200,41.61379004,gps,11
"[0.826416, 3.103119, 8.935867]",0,0,276.8328552246094,2.664779,"[7.8155518, -10.012817, -33.815002]",2014-08-08 08:26:14 +0200,41.6141891,network,37.5
"[0.64967346, 3.1475525, 9.029831]",243.39999389648438,6.5,269.8537292480469,2.66313947,"[11.634827, -11.167908, -32.933044]",2014-08-08 08:26:15 +0200,41.61366779,gps,11
"[0.48143005, 3.1051788, 9.215805]",247.5,6.75,274.29052734375,2.66277327,"[19.807434, -8.639526, -31.796265]",2014-08-08 08:26:20 +0200,41.61355087,gps,12
"[0.61605835, 3.2862854, 8.929047]",247.39999389648438,6,274.53204345703125,2.66245562,"[18.624878, -10.533142, -34.877014]",2014-08-08 08:26:25 +0200,41.61346086,gps,13
"[0.47322083, 3.6473694, 8.981003]",233.10000610351562,5,283.5424499511719,2.66211157,"[29.103088, -7.952881, -41.21399]",2014-08-08 08:26:30 +0200,41.61331714,gps,11
"[0.5072632, 3.7371979, 9.073975]",0,0,283.9676818847656,2.6631263,"[29.103088, -7.952881, -41.549683]",2014-08-08 08:26:34 +0200,41.6135168,network,48
"[0.13130188, 3.5901337, 9.197876]",245.89999389648438,8,282.5359802246094,2.66169573,"[35.777283, -6.7504883, -40.039063]",2014-08-08 08:26:35 +0200,41.61318946,gps,12
"[0.640213, 3.6061707, 8.832993]",245.39999389648438,11,284.5231628417969,2.6610947,"[32.156372, -7.510376, -45.159912]",2014-08-08 08:26:40 +0200,41.61300135,gps,12
"[0.65068054, 3.6233063, 8.68689]",246.89999389648438,13,280.8780212402344,2.66044228,"[38.37433, -8.639526, -44.577026]",2014-08-08 08:26:45 +0200,41.6127453,gps,12
"[0.34794617, 3.577774, 9.091629]",246.5,15.25,277.36590576171875,2.65965399,"[47.998047, -10.079956, -45.0531]",2014-08-08 08:26:50 +0200,41.61250677,gps,11
"[-0.06982422, 3.4299164, 9.074341]",0,0,279.1958923339844,2.6579571,"[52.108765, -8.296204, -45.24994]",2014-08-08 08:26:53 +0200,41.6126804,network,1386
"[-1.4170685, 3.288025, 8.638245]",248.6999969482422,16.75,279.51873779296875,2.65876063,"[56.76422, -5.8013916, -30.984497]",2014-08-08 08:26:55 +0200,41.61224552,gps,12
"[-0.15414429, 4.4417267, 8.464508]",251.60000610351562,18.75,277.7857360839844,2.65767547,"[43.707275, -16.456604, -43.206787]",2014-08-08 08:27:00 +0200,41.61194431,gps,13
"[-0.0847168, 4.4204865, 8.5147705]",251.39999389648438,20.5,279.3692932128906,2.6565892,"[51.42212, -15.505981, -47.60437]",2014-08-08 08:27:05 +0200,41.61169191,gps,13
"[-0.8318176, 4.457016, 8.331116]",252.60000610351562,21.25,283.6653747558594,2.65538152,"[51.76544, -18.25409, -53.32184]",2014-08-08 08:27:10 +0200,41.61144133,gps,13
"[-0.9891968, 4.215042, 8.104385]",0,0,282.5986328125,2.6571351,"[48.532104, -18.670654, -51.115417]",2014-08-08 08:27:14 +0200,41.6117695,network,45
"[-1.1032715, 4.014984, 9.649384]",250.60000610351562,23,275.2110290527344,2.65409514,"[51.078796, -20.314026, -54.330444]",2014-08-08 08:27:15 +0200,41.6110762,gps,12
"[-0.37020874, 3.7978668, 8.837021]",250.3000030517578,24,289.2360534667969,2.65272988,"[58.97522, -5.5496216, -60.38513]",2014-08-08 08:27:20 +0200,41.61075628,gps,12
"[0.5101471, 3.6035767, 9.100662]",251.8000030517578,24.5,287.91607666015625,2.65136014,"[60.134888, -5.697632, -74.349976]",2014-08-08 08:27:25 +0200,41.61045385,gps,10
"[0.81422424, 0.3947296, 10.231232]",248.8000030517578,26,276.9071044921875,2.64994146,"[69.958496, 5.9783936, -93.63556]",2014-08-08 08:27:30 +0200,41.61004066,gps,10
"[0.4404602, 0.14607239, 9.658432]",0,0,281.06976318359375,2.6569725,"[48.79608, 8.992004, -93.77899]",2014-08-08 08:27:34 +0200,41.6117385,network,45
"[0.013748169, 0.13989258, 9.652206]",241.3000030517578,26,278.34613037109375,2.64861284,"[48.454285, 5.744934, -95.58411]",2014-08-08 08:27:35 +0200,41.60953965,gps,10
"[0.58084106, 0.11903381, 9.80983]",234.3000030517578,25,275.97021484375,2.64733467,"[49.49341, 4.6463013, -94.1452]",2014-08-08 08:27:40 +0200,41.60891101,gps,10
"[0.9634857, -0.0907135, 9.938293]",0,0,276.49346923828125,2.6504831,"[37.443542, 5.9890747, -88.87329]",2014-08-08 08:27:58 +0200,41.6107792,network,1129
"[0.73342896, -0.2905426, 9.421799]",246.10000610351562,20,278.770263671875,2.64143551,"[26.875305, 8.013916, -92.47742]",2014-08-08 08:28:05 +0200,41.60642661,gps,22
"[1.214386, -0.04031372, 9.21608]",0,0,281.7348327636719,2.6373033,"[30.184937, 8.950806, -87.52289]",2014-08-08 08:28:14 +0200,41.6068377,network,1483
"[0.41127014, 0.13456726, 9.419998]",253.3000030517578,16.75,287.23004150390625,2.63863395,"[23.266602, 7.154846, -94.68994]",2014-08-08 08:28:19 +0200,41.60572548,gps,17
"[0.66374207, 0.0907135, 9.6922]",248.10000610351562,16,293.56671142578125,2.63764906,"[15.274048, 8.703613, -99.897766]",2014-08-08 08:28:25 +0200,41.60542462,gps,10
"[0.27529907, 0.25828552, 9.684769]",251.5,15.5,288.8863525390625,2.63678672,"[28.552246, 8.11615, -98.85864]",2014-08-08 08:28:30 +0200,41.60519956,gps,6
"[0.3450775, 0.061584473, 9.671829]",0,0,277.72784423828125,2.6216109,"[29.933167, 3.919983, -96.17462]",2014-08-08 08:28:33 +0200,41.6024356,network,1986
"[0.5592804, 0.07098389, 10.049698]",250.89999389648438,15.75,285.5086669921875,2.63593455,"[26.15509, 8.042908, -93.818665]",2014-08-08 08:28:35 +0200,41.60495068,gps,5
"[-0.20715332, 0.10494995, 9.467178]",252.1999969482422,15,286.7883605957031,2.63508079,"[30.171204, 7.460022, -92.39349]",2014-08-08 08:28:40 +0200,41.60472361,gps,4
"[0.30630493, 0.09916687, 9.494705]",254.10000610351562,15,282.2048034667969,2.63423958,"[42.4942, 8.87146, -95.362854]",2014-08-08 08:28:45 +0200,41.60457184,gps,4
"[0.7395477, -0.022201538, 9.614517]",258,14.75,286.0907287597656,2.63336868,"[28.07312, 10.346985, -93.281555]",2014-08-08 08:28:50 +0200,41.60439427,gps,3
"[1.0395508, -0.37254333, 9.5434265]",0,0,301.1478271484375,2.6216109,"[10.218811, 15.396118, -89.30817]",2014-08-08 08:28:53 +0200,41.6024356,network,1986
"[0.7307892, -0.3196106, 9.479065]",258.29998779296875,13.75,319.6026611328125,2.63255003,"[3.1585693, 14.428711, -86.63788]",2014-08-08 08:28:55 +0200,41.60427337,gps,4
